0cpuMISC,0gpuMISC
95.59999999999975,7.049999999999963
95.99999999999976,5.199999999999964
95.59999999999975,7.299999999999963
95.99999999999976,5.199999999999962
95.59999999999975,7.299999999999962
95.99999999999976,5.19999999999996
95.59999999999975,7.29999999999996
95.99999999999976,5.199999999999958
95.59999999999975,7.799999999999958
95.99999999999976,5.199999999999957
95.59999999999975,7.799999999999956
95.99999999999976,5.199999999999955
95.59999999999975,7.7999999999999545
89.99999999999976,4.949999999999953
95.59999999999975,6.899999999999952
93.89999999999976,7.949999999999953
95.89999999999975,7.699999999999954
95.99999999999974,5.199999999999953
95.89999999999975,7.899999999999953
95.99999999999974,5.749999999999953
95.89999999999975,7.949999999999952
95.99999999999974,5.749999999999953
95.89999999999975,7.949999999999952
95.99999999999974,5.949999999999953
95.89999999999975,7.949999999999954
95.99999999999974,5.949999999999953
95.59999999999974,7.8499999999999535
91.99999999999973,7.999999999999956
94.89999999999974,7.949999999999956
95.99999999999972,5.949999999999955
95.89999999999972,7.949999999999956
95.99999999999972,5.949999999999955
95.89999999999972,7.949999999999956
95.99999999999972,5.949999999999955
95.09999999999971,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.0999999999997,7.799999999999955
95.9999999999997,5.949999999999955
95.2999999999997,7.849999999999955
86.19999999999969,7.999999999999957
95.29999999999968,7.849999999999957
95.99999999999967,5.949999999999958
95.29999999999967,7.849999999999959
92.19999999999966,7.999999999999961
95.89999999999966,7.999999999999961
92.19999999999966,7.999999999999963
95.29999999999966,7.849999999999962
86.69999999999965,7.7499999999999645
95.89999999999965,7.9999999999999645
92.79999999999963,7.999999999999966
95.29999999999961,7.849999999999966
74.1999999999996,7.999999999999968
94.9999999999996,7.999999999999968
79.9999999999996,7.999999999999968
95.7999999999996,7.349999999999968
79.99999999999959,7.99999999999997
95.79999999999959,7.3499999999999694
79.99999999999957,7.999999999999972
95.79999999999957,7.349999999999971
79.99999999999956,7.999999999999973
95.79999999999956,7.349999999999973
79.99999999999955,7.999999999999975
95.79999999999954,7.349999999999975
91.99999999999953,7.999999999999977
94.99999999999953,7.999999999999977
92.59999999999953,7.999999999999978
95.59999999999953,7.999999999999979
92.49999999999953,7.99999999999998
95.59999999999953,7.999999999999979
95.99999999999953,7.99999999999998
91.59999999999953,7.999999999999979
95.99999999999953,7.99999999999998
91.59999999999953,7.9999999999999805
95.99999999999953,7.999999999999981
91.59999999999953,7.999999999999982
95.99999999999953,7.999999999999983
95.79999999999953,7.999999999999984
95.99999999999952,7.999999999999985
95.79999999999951,7.999999999999986
95.9999999999995,7.999999999999987
95.7999999999995,7.999999999999988
95.99999999999949,7.9999999999999885
95.79999999999949,7.999999999999989
95.99999999999947,7.99999999999999
95.79999999999947,7.999999999999991
95.99999999999946,7.999999999999992
95.79999999999946,7.999999999999993
95.99999999999945,7.999999999999994
95.79999999999944,7.999999999999995
95.99999999999943,7.999999999999996
89.79999999999943,6.9999999999999964
95.99999999999942,7.999999999999997
95.79999999999941,7.999999999999998
95.9999999999994,7.699999999999999
95.7999999999994,7.999999999999998
95.99999999999939,7.699999999999999
95.79999999999939,7.999999999999998
95.99999999999937,7.899999999999999
95.79999999999937,7.5
95.99999999999936,7.9
95.79999999999936,7.500000000000001
95.99999999999935,7.900000000000001
95.79999999999934,6.750000000000002
91.39999999999934,7.950000000000003
95.79999999999932,6.600000000000003
79.3999999999993,7.950000000000005
95.99999999999929,7.250000000000004
85.19999999999928,7.9500000000000055
95.99999999999928,6.950000000000006
85.19999999999928,7.950000000000006
95.99999999999928,7.100000000000007
90.99999999999928,7.950000000000006
93.99999999999928,7.250000000000006
95.99999999999926,7.950000000000008
93.99999999999926,7.250000000000008
95.99999999999925,7.950000000000009
93.99999999999925,7.25000000000001
95.99999999999923,7.950000000000011
93.99999999999923,7.2500000000000115
89.99999999999922,7.700000000000013
93.99999999999922,7.250000000000012
89.9999999999992,7.9500000000000135
93.9999999999992,7.250000000000013
89.99999999999919,7.950000000000014
93.99999999999919,7.250000000000015
89.99999999999918,7.950000000000016
93.99999999999918,7.250000000000017
89.99999999999916,7.950000000000018
93.99999999999916,7.250000000000019
89.99999999999915,7.95000000000002
93.99999999999915,7.25000000000002
89.99999999999913,7.9500000000000215
93.99999999999913,7.750000000000022
95.99999999999912,7.950000000000023
93.99999999999912,7.250000000000024
89.9999999999991,7.950000000000025
93.9999999999991,7.250000000000026
89.99999999999909,7.950000000000027
93.99999999999909,7.2500000000000275
89.99999999999908,7.950000000000029
93.99999999999908,7.250000000000029
89.99999999999906,7.95000000000003
93.99999999999906,7.250000000000031
89.99999999999905,7.950000000000032
93.99999999999905,7.250000000000033
89.99999999999903,7.950000000000034
92.39999999999904,7.950000000000035
89.99999999999903,7.950000000000035
92.39999999999904,7.950000000000035
89.99999999999903,7.950000000000035
92.39999999999904,7.950000000000035
89.99999999999903,7.950000000000035
92.39999999999904,7.950000000000035
89.99999999999903,7.950000000000035
93.99999999999903,7.750000000000035
95.99999999999902,7.950000000000036
85.69999999999902,7.950000000000037
89.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
89.99999999999902,7.950000000000037
85.49999999999902,7.950000000000037
89.99999999999902,7.950000000000037
85.49999999999902,7.950000000000037
89.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
89.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
89.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
83.99999999999902,6.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
85.69999999999902,7.950000000000037
95.99999999999902,7.950000000000037
79.89999999999903,7.950000000000037
95.99999999999902,7.950000000000037
79.89999999999903,7.950000000000037
95.99999999999902,7.950000000000037
79.89999999999903,7.950000000000037
95.99999999999902,7.950000000000037
79.89999999999903,7.950000000000037
95.99999999999902,7.950000000000037
79.89999999999903,7.950000000000037
95.99999999999902,7.950000000000037
85.89999999999901,7.950000000000037
95.999999999999,7.950000000000037
85.89999999999901,7.950000000000037
95.999999999999,7.950000000000037
85.89999999999901,7.950000000000037
95.999999999999,7.950000000000037
93.39999999999901,7.950000000000037
95.999999999999,7.750000000000036
93.39999999999901,7.9500000000000375
95.999999999999,7.9500000000000375
93.39999999999901,7.950000000000038
95.999999999999,7.750000000000038
92.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
92.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
92.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
92.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
92.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
92.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
93.39999999999901,7.950000000000039
95.999999999999,7.750000000000039
86.39999999999901,6.95000000000004
91.39999999999901,7.95000000000004
92.39999999999901,7.950000000000041
78.39999999999901,7.95000000000004
91.999999999999,7.95000000000004
84.39999999999901,7.95000000000004
91.89999999999901,7.95000000000004
84.39999999999901,7.950000000000041
91.89999999999901,7.950000000000042
84.39999999999901,7.950000000000043
91.499999999999,7.950000000000044
84.39999999999901,7.950000000000044
91.499999999999,7.950000000000044
84.39999999999901,7.950000000000044
91.499999999999,7.950000000000044
84.39999999999901,7.950000000000044
91.499999999999,7.950000000000044
84.39999999999901,7.950000000000044
91.499999999999,7.950000000000043
90.19999999999901,7.950000000000042
85.69999999999901,7.950000000000042
84.19999999999901,7.950000000000042
93.19999999999901,7.950000000000042
95.599999999999,7.950000000000042
92.699999999999,7.950000000000043
91.09999999999899,7.950000000000043
92.699999999999,7.950000000000045
91.09999999999899,7.950000000000045
93.99999999999899,7.750000000000046
95.99999999999898,7.750000000000047
93.99999999999898,7.750000000000048
95.99999999999896,7.750000000000049
93.99999999999896,7.50000000000005
95.99999999999895,7.750000000000051
93.99999999999895,7.5000000000000515
95.99999999999893,7.750000000000052
93.99999999999893,7.500000000000053
95.99999999999892,7.750000000000054
93.99999999999892,7.500000000000055
95.9999999999989,7.750000000000056
93.9999999999989,7.500000000000057
95.99999999999889,7.750000000000058
93.99999999999889,7.500000000000059
95.99999999999888,7.7500000000000595
93.99999999999888,7.50000000000006
95.99999999999886,7.750000000000061
91.89999999999887,7.950000000000062
78.19999999999887,7.950000000000062
92.59999999999886,7.950000000000063
83.99999999999885,7.950000000000063
92.59999999999884,7.950000000000063
83.99999999999885,7.950000000000063
92.59999999999884,7.950000000000063
83.99999999999885,7.950000000000063
92.59999999999884,7.950000000000063
83.99999999999885,7.950000000000063
92.59999999999884,7.950000000000063
77.99999999999885,7.9000000000000625
92.59999999999884,7.950000000000063
78.19999999999885,7.950000000000063
92.59999999999884,7.950000000000063
72.19999999999885,6.950000000000063
92.59999999999884,7.950000000000063
95.99999999999885,7.850000000000063
92.59999999999884,7.950000000000064
95.99999999999885,7.850000000000064
92.59999999999884,7.950000000000064
95.99999999999885,7.850000000000064
92.59999999999884,7.950000000000064
95.99999999999885,7.850000000000064
92.59999999999884,7.950000000000064
95.99999999999885,7.850000000000064
92.59999999999884,7.950000000000064
84.19999999999885,7.950000000000064
92.19999999999885,7.950000000000065
91.79999999999885,7.950000000000065
93.99999999999883,7.600000000000066
84.19999999999882,7.950000000000068
93.79999999999882,7.950000000000069
84.19999999999881,7.950000000000069
93.7999999999988,7.9500000000000695
84.1999999999988,7.9500000000000695
93.79999999999879,7.95000000000007
95.89999999999878,7.4000000000000705
95.99999999999878,7.1000000000000725
93.99999999999878,7.650000000000072
95.99999999999876,7.100000000000074
93.99999999999876,7.650000000000074
95.99999999999875,7.100000000000076
93.99999999999875,7.650000000000076
95.99999999999874,7.100000000000078
93.99999999999874,7.650000000000078
95.99999999999872,7.10000000000008
93.99999999999872,7.650000000000079
95.9999999999987,7.100000000000081
93.9999999999987,7.650000000000081
95.99999999999869,7.100000000000083
93.99999999999869,7.650000000000083
95.99999999999868,7.100000000000085
93.99999999999868,7.650000000000085
95.99999999999866,6.850000000000087
93.99999999999866,7.6500000000000865
95.89999999999866,7.660000000000089
94.99999999999864,7.660000000000089
95.99999999999862,7.7500000000000915
93.29999999999862,7.960000000000091
95.99999999999861,7.750000000000092
93.2999999999986,7.9600000000000914
95.9999999999986,7.750000000000093
93.29999999999859,7.960000000000092
95.99999999999858,7.750000000000094
93.29999999999858,7.960000000000093
95.99999999999856,7.750000000000095
93.29999999999856,7.960000000000094
95.99999999999855,7.750000000000096
93.29999999999855,7.960000000000095
95.99999999999854,7.750000000000097
93.09999999999853,7.960000000000096
95.99999999999852,7.750000000000098
93.09999999999852,7.960000000000097
95.99999999999851,7.350000000000099
93.2999999999985,7.9600000000000986
95.9999999999985,7.3500000000001
93.29999999999849,7.9600000000000986
95.99999999999848,7.3500000000001
92.89999999999849,7.9600000000000986
95.99999999999847,6.6000000000001
87.29999999999846,7.7100000000000986
95.99999999999845,7.3500000000001
86.69999999999845,7.960000000000098
89.99999999999845,6.200000000000098
86.69999999999845,7.960000000000097
95.99999999999845,7.6000000000000965
86.69999999999845,7.960000000000095
95.99999999999845,7.600000000000095
86.69999999999845,7.960000000000093
95.99999999999845,7.600000000000093
86.69999999999845,7.9600000000000914
95.99999999999845,7.600000000000091
93.29999999999845,7.96000000000009
95.99999999999844,7.350000000000091
86.69999999999844,7.96000000000009
95.99999999999844,7.600000000000089
86.69999999999844,7.960000000000088
95.99999999999844,7.600000000000088
86.69999999999844,7.960000000000086
95.99999999999844,7.600000000000088
93.29999999999843,7.960000000000086
95.99999999999842,7.800000000000087
93.29999999999842,7.960000000000086
95.99999999999841,7.800000000000087
93.2999999999984,7.960000000000086
89.9999999999984,7.550000000000087
93.29999999999839,7.960000000000086
89.99999999999838,7.950000000000086
92.29999999999838,7.950000000000086
89.99999999999837,7.950000000000086
92.29999999999836,7.950000000000086
89.99999999999835,7.950000000000088
86.29999999999835,6.950000000000088
89.99999999999834,7.950000000000088
91.89999999999834,7.950000000000088
95.99999999999832,7.800000000000089
92.29999999999832,7.950000000000088
89.99999999999831,7.950000000000088
92.2999999999983,7.950000000000088
89.9999999999983,7.950000000000088
92.29999999999829,7.950000000000088
89.99999999999828,7.950000000000088
92.29999999999828,7.950000000000088
89.99999999999827,7.950000000000088
92.29999999999826,7.950000000000088
89.99999999999825,7.950000000000088
92.29999999999825,7.950000000000088
89.99999999999824,7.950000000000088
92.29999999999824,7.950000000000088
89.99999999999822,7.950000000000088
92.29999999999822,7.950000000000088
89.99999999999821,7.950000000000088
92.2999999999982,7.950000000000088
89.9999999999982,7.950000000000088
92.29999999999819,7.950000000000088
89.99999999999818,7.950000000000088
92.29999999999818,7.950000000000088
95.99999999999817,7.950000000000088
92.09999999999816,7.950000000000088
89.99999999999815,7.95000000000009
92.29999999999815,7.95000000000009
89.99999999999814,7.95000000000009
92.29999999999814,7.95000000000009
89.99999999999812,7.95000000000009
92.29999999999812,7.95000000000009
89.99999999999811,7.95000000000009
92.29999999999811,7.95000000000009
89.9999999999981,7.95000000000009
92.2999999999981,7.95000000000009
95.99999999999808,7.95000000000009
92.09999999999808,7.95000000000009
89.99999999999807,7.950000000000091
92.29999999999806,7.950000000000091
89.99999999999805,7.950000000000092
91.89999999999806,7.950000000000092
89.99999999999804,7.950000000000091
91.89999999999804,7.950000000000091
89.99999999999804,7.950000000000091
92.29999999999804,7.950000000000091
89.99999999999802,7.950000000000092
92.29999999999802,7.950000000000092
89.99999999999801,7.950000000000092
92.29999999999801,7.950000000000092
89.999999999998,7.950000000000092
92.299999999998,7.950000000000092
89.99999999999798,7.950000000000092
92.29999999999798,7.950000000000092
89.99999999999797,7.950000000000092
92.29999999999797,7.950000000000092
89.99999999999795,7.950000000000092
92.29999999999795,7.950000000000092
89.99999999999794,7.950000000000092
92.09999999999793,7.950000000000092
89.99999999999793,7.950000000000092
92.09999999999792,7.950000000000092
89.99999999999791,7.950000000000093
92.0999999999979,7.950000000000093
95.9999999999979,7.950000000000095
92.09999999999789,7.950000000000095
89.99999999999788,7.950000000000097
91.69999999999789,7.950000000000097
89.99999999999788,7.950000000000098
85.89999999999787,7.950000000000097
84.19999999999787,7.950000000000098
92.09999999999788,7.950000000000097
84.19999999999787,7.950000000000097
91.69999999999787,7.950000000000096
89.99999999999787,7.950000000000095
91.69999999999787,7.950000000000095
89.99999999999787,7.950000000000094
91.69999999999787,7.950000000000094
89.99999999999787,7.950000000000093
92.09999999999786,7.9500000000000925
95.99999999999785,7.350000000000094
93.79999999999785,7.950000000000093
89.99999999999784,7.950000000000093
91.69999999999784,7.950000000000093
89.99999999999784,7.9500000000000925
91.69999999999784,7.9500000000000925
95.99999999999784,7.950000000000092
91.69999999999784,7.950000000000092
95.99999999999784,7.950000000000091
91.69999999999784,7.950000000000091
89.99999999999784,7.70000000000009
91.69999999999784,7.95000000000009
95.99999999999784,7.950000000000089
91.69999999999784,7.950000000000089
95.99999999999784,7.950000000000088
91.69999999999784,7.950000000000088
95.99999999999784,7.950000000000087
91.69999999999784,7.950000000000087
95.99999999999784,7.950000000000086
92.79999999999784,7.950000000000086
95.99999999999783,7.950000000000086
92.79999999999782,7.950000000000086
95.99999999999781,7.950000000000086
86.79999999999781,6.950000000000086
95.9999999999978,7.950000000000086
92.7999999999978,7.950000000000086
95.99999999999778,7.950000000000086
92.79999999999778,7.950000000000086
95.99999999999777,7.950000000000086
92.79999999999777,7.950000000000086
95.99999999999775,7.950000000000086
92.79999999999775,7.950000000000086
95.99999999999774,7.950000000000086
92.79999999999774,7.950000000000086
95.99999999999773,7.950000000000086
92.79999999999772,7.950000000000086
95.99999999999771,7.950000000000086
92.79999999999771,7.950000000000086
95.9999999999977,7.950000000000086
92.7999999999977,7.950000000000086
95.99999999999768,7.950000000000086
92.79999999999768,7.950000000000086
95.99999999999767,7.950000000000086
92.79999999999767,7.950000000000086
95.99999999999766,7.950000000000086
92.79999999999765,7.950000000000086
95.99999999999764,7.950000000000086
92.79999999999764,7.950000000000086
95.99999999999763,7.950000000000086
92.79999999999762,7.950000000000086
95.99999999999761,7.950000000000086
92.79999999999761,7.950000000000086
95.9999999999976,7.950000000000086
92.7999999999976,7.950000000000086
95.99999999999758,7.950000000000086
92.79999999999758,7.950000000000086
95.99999999999757,7.950000000000086
92.79999999999757,7.950000000000086
95.99999999999756,7.950000000000086
92.79999999999755,7.950000000000086
95.99999999999754,7.950000000000086
92.79999999999754,7.950000000000086
95.99999999999753,7.950000000000086
93.79999999999752,7.960000000000086
91.19999999999752,7.960000000000086
93.79999999999751,7.960000000000086
95.9999999999975,7.950000000000086
93.7999999999975,7.960000000000086
95.99999999999748,7.950000000000086
93.79999999999748,7.960000000000086
95.99999999999747,7.950000000000086
93.79999999999747,7.960000000000086
95.99999999999746,7.950000000000086
93.79999999999745,7.960000000000086
95.99999999999744,7.950000000000086
93.79999999999744,7.960000000000086
95.99999999999743,7.950000000000086
93.79999999999742,7.960000000000086
95.99999999999741,7.950000000000086
87.79999999999741,6.960000000000086
95.9999999999974,7.950000000000086
93.7999999999974,7.960000000000086
95.99999999999739,7.950000000000086
93.79999999999738,7.960000000000086
95.99999999999737,7.950000000000086
94.29999999999737,7.960000000000086
95.99999999999736,7.950000000000086
94.29999999999735,7.960000000000086
95.99999999999734,7.950000000000086
94.49999999999734,7.910000000000086
95.99999999999733,7.950000000000088
94.49999999999733,7.910000000000088
95.99999999999731,7.95000000000009
94.49999999999731,7.91000000000009
95.9999999999973,7.950000000000091
94.4999999999973,7.910000000000091
95.9999999999973,7.950000000000092
95.4999999999973,7.900000000000091
95.9999999999973,7.950000000000092
94.4999999999973,7.910000000000092
95.9999999999973,7.950000000000093
94.4999999999973,7.9100000000000925
95.9999999999973,7.950000000000093
94.4999999999973,7.910000000000093
95.9999999999973,7.950000000000095
94.4999999999973,7.910000000000094
95.9999999999973,7.950000000000095
94.4999999999973,7.910000000000095
95.9999999999973,7.950000000000097
94.4999999999973,7.910000000000096
95.9999999999973,7.950000000000097
95.4999999999973,7.900000000000096
95.9999999999973,7.200000000000099
95.9999999999973,7.910000000000097
95.9999999999973,7.700000000000099
95.9999999999973,7.910000000000098
95.9999999999973,7.700000000000099
95.9999999999973,7.910000000000098
95.9999999999973,7.700000000000099
95.9999999999973,7.910000000000098
95.9999999999973,7.950000000000099
95.9999999999973,7.910000000000098
