,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,final_node_allocation,final_gpu_allocation,deadline,exec_time,complete_time,current_duration,speedup
18,88406,1,138,6.0,0.25,T4,114,d4d51aca8806,712,0,0,138,"[0.25, 6.0]",,0,0,[12],['T4'],256.40394361812196,138,0,0,1.0
17,58030,1,138,1.0,1.0,MISC,795,d7052eeddab7,1590,0,0,138,"[1.0, 1.0]",,0,0,[3],['MISC'],997.8848375152263,138,0,0,1.0
19,2260,1,144,6.0,0.25,MISC,268,de69ddc1064e,1675,0,0,144,"[0.25, 6.0]",,0,0,[16],['MISC'],424.722649511772,144,0,0,1.0
20,46162,1,145,6.0,1.0,MISC,637,7b76597f4283,4459,0,0,145,"[1.0, 6.0]",,0,0,[10],['MISC'],827.0446099159639,145,0,0,1.0
21,35720,1,149,6.0,0.25,MISC,130,5b1345f03aa1,812,0,0,149,"[0.25, 6.0]",,0,0,[45],['MISC'],287.4223334863557,149,0,0,1.0
22,55918,1,170,6.0,0.5,MISC,67860,de69ddc1064e,441090,0,0,170,"[0.5, 6.0]",,0,0,[7],['MISC'],73301.27636888021,170,0,0,1.0
23,9691,1,171,18.0,1.0,MISC,146,bf6778696beb,2774,0,0,171,"[1.0, 18.0]",,0,0,[45],['MISC'],331.4496817811153,171,0,0,1.0
24,91591,1,173,6.0,1.0,MISC,114446,f21a4d440a8d,801122,0,0,173,"[1.0, 6.0]",,0,0,[31],['MISC'],122682.92336765079,173,0,0,1.0
25,56122,1,174,6.0,1.0,MISC,103,7b76597f4283,721,0,0,174,"[1.0, 6.0]",,0,0,[22],['MISC'],277.0832338746995,174,0,0,1.0
26,18435,1,176,6.0,0.25,P100,34,ebba56ec23b9,212,0,0,176,"[0.25, 6.0]",,0,0,[15],['P100'],211.75221607210258,176,0,0,1.0
27,53174,1,183,6.0,0.25,MISC,1158,7979162bf361,7237,0,0,183,"[0.25, 6.0]",,0,0,[45],['MISC'],1360.2374137189368,183,0,0,1.0
28,9017,1,184,18.0,1.0,P100,10141,c2a3a3121170,192679,0,0,184,"[1.0, 18.0]",,0,0,[33],['P100'],10714.064195420895,184,0,0,1.0
29,91657,1,189,18.0,1.0,MISC,6746,58540f191766,128174,0,0,189,"[1.0, 18.0]",,0,0,[45],['MISC'],7090.964921341305,189,0,0,1.0
30,35917,1,193,4.0,0.5,MISC,221,a4f092ab9509,994,0,0,193,"[0.5, 4.0]",,0,0,[16],['MISC'],419.97924489206264,193,0,0,1.0
31,58012,1,198,6.0,0.25,MISC,331,edc10645cc3f,2068,0,0,198,"[0.25, 6.0]",,0,0,[31],['MISC'],551.4764922995406,198,0,0,1.0
32,9202,1,207,18.0,1.0,P100,225,bf6778696beb,4275,0,0,207,"[1.0, 18.0]",,0,0,[13],['P100'],441.594196399765,207,0,0,1.0
33,4423,1,214,6.0,0.15,T4,4953,d4d51aca8806,30460,0,0,214,"[0.15, 6.0]",,0,0,[4],['T4'],5573.268595046913,214,0,0,1.0
34,78085,1,216,6.0,0.5,MISC,532,ebba56ec23b9,3458,0,0,216,"[0.5, 6.0]",,0,0,[7],['MISC'],752.5344686621448,216,0,0,1.0
35,82211,1,224,6.0,1.0,P100,48,f5440bdf32a5,336,0,0,224,"[1.0, 6.0]",,0,0,[34],['P100'],273.8683758950376,224,0,0,1.0
36,13006,1,245,10.0,0.5,T4,389,c4cbaac9966d,4084,0,0,245,"[0.5, 10.0]",,0,0,[26],['T4'],665.8457024943939,245,0,0,1.0
37,2602,1,247,6.0,1.0,MISC,31,0ed3eacdff35,217,0,0,247,"[1.0, 6.0]",,0,0,[7],['MISC'],279.3255451747217,247,0,0,1.0
38,6290,1,259,6.0,0.5,MISC,62292,9f68d9409fd7,404898,0,0,259,"[0.5, 6.0]",,0,0,[16],['MISC'],67020.27245342456,259,0,0,1.0
39,97682,1,269,6.0,0.5,V100,168,edc10645cc3f,1092,0,0,269,"[0.5, 6.0]",,0,0,[40],['V100'],451.43946955125955,269,0,0,1.0
40,21925,1,274,6.0,0.25,MISC,28,05b25af4dd8b,175,0,0,274,"[0.25, 6.0]",,0,0,[22],['MISC'],304.5324505826844,274,0,0,1.0
41,87981,1,276,6.0,0.25,T4,628,9cc55781f4a6,3925,0,0,276,"[0.25, 6.0]",,0,0,[38],['T4'],927.3169012900354,276,0,0,1.0
42,85759,1,280,6.0,1.0,MISC,27,b2c52019b2c6,189,0,0,280,"[1.0, 6.0]",,0,0,[22],['MISC'],307.254643030387,280,0,0,1.0
43,55930,1,286,6.0,0.5,MISC,28992,de69ddc1064e,188448,0,0,286,"[0.5, 6.0]",,0,0,[22],['MISC'],30008.879128911623,286,0,0,1.0
44,43070,1,287,6.0,0.5,MISC,6052,edc10645cc3f,39338,0,0,287,"[0.5, 6.0]",,0,0,[31],['MISC'],6740.451042274474,287,0,0,1.0
45,25694,1,295,18.0,2.0,P100,4670,95becd3dd647,93400,0,0,295,"[2.0, 18.0]",,0,0,[9],['P100'],5405.302333712673,295,0,0,1.0
46,42540,1,296,10.0,0.5,T4,543,c4cbaac9966d,5701,0,0,296,"[0.5, 10.0]",,0,0,[18],['T4'],865.3719814385743,296,0,0,1.0
48,72601,1,302,6.0,1.0,MISC,153,05b25af4dd8b,1071,0,0,302,"[1.0, 6.0]",,0,0,[45],['MISC'],457.7399863736623,302,0,0,1.0
47,78927,1,302,18.0,1.0,P100,11533,dcbd95c6bf0f,219127,0,0,302,"[1.0, 18.0]",,0,0,[41],['P100'],11976.278590220072,302,0,0,1.0
49,66291,1,317,6.0,1.0,MISC,31,0ed3eacdff35,217,0,0,317,"[1.0, 6.0]",,0,0,[45],['MISC'],349.63252819617054,317,0,0,1.0
50,16905,1,321,6.0,1.0,V100,2464,7b76597f4283,17248,0,0,321,"[1.0, 6.0]",,0,0,[32],['V100'],3025.67701375269,321,0,0,1.0
51,85475,1,333,6.0,1.0,P100,78,0ed3eacdff35,546,0,0,333,"[1.0, 6.0]",,0,0,[24],['P100'],418.25361448398695,333,0,0,1.0
52,84290,1,342,6.0,1.0,P100,185,05b25af4dd8b,1295,0,0,342,"[1.0, 6.0]",,0,0,[33],['P100'],535.5302051994444,342,0,0,1.0
53,43104,1,343,6.0,2.0,MISC,51,f14128db0160,408,0,0,343,"[2.0, 6.0]",,0,0,[45],['MISC'],396.61644997826915,343,0,0,1.0
54,43339,1,347,6.0,0.25,T4,1699,d4d51aca8806,10618,0,0,347,"[0.25, 6.0]",,0,0,[42],['T4'],2110.2586945140542,347,0,0,1.0
55,36377,1,349,10.0,0.5,T4,488,c4cbaac9966d,5124,0,0,349,"[0.5, 10.0]",,0,0,[26],['T4'],856.812699934474,349,0,0,1.0
56,37099,1,351,0.5,5.0,V100,5934,47baba33cffe,32637,0,0,351,"[5.0, 0.5]",,0,0,[40],['V100'],6619.177472490344,351,0,0,1.0
57,66249,1,358,6.0,1.0,MISC,25,0ed3eacdff35,175,0,0,358,"[1.0, 6.0]",,0,0,[3],['MISC'],384.64258861263426,358,0,0,1.0
58,17622,1,361,6.0,1.0,MISC,41,42aa9724a88c,287,0,0,361,"[1.0, 6.0]",,0,0,[31],['MISC'],404.8021335125784,361,0,0,1.0
59,48093,1,364,6.0,0.25,MISC,161,edc10645cc3f,1006,0,0,364,"[0.25, 6.0]",,0,0,[31],['MISC'],532.8092087114501,364,0,0,1.0
60,32592,1,371,6.0,1.0,T4,456,d4d51aca8806,3192,0,0,371,"[1.0, 6.0]",,0,0,[42],['T4'],827.046403519699,371,0,0,1.0
61,56225,1,391,6.0,0.25,MISC,28069,de69ddc1064e,175431,0,0,391,"[0.25, 6.0]",,0,0,[35],['MISC'],28518.934721937814,391,0,0,1.0
62,59447,1,395,6.0,1.0,MISC,41,b3bfe9b79bb5,287,0,0,395,"[1.0, 6.0]",,0,0,[31],['MISC'],438.7939206534864,395,0,0,1.0
63,56249,1,399,6.0,1.0,MISC,37,5b1345f03aa1,259,0,0,399,"[1.0, 6.0]",,0,0,[31],['MISC'],438.5869656963223,399,0,0,1.0
64,59609,1,405,18.0,1.0,MISC,12103,c2a3a3121170,229957,0,0,405,"[1.0, 18.0]",,0,0,[31],['MISC'],13398.778592359115,405,0,0,1.0
65,84597,1,410,6.0,0.25,T4,13266,bbd5a1434ac7,82912,0,0,410,"[0.25, 6.0]",,0,0,[38],['T4'],14434.794150472848,410,0,0,1.0
66,67230,1,415,16.0,1.0,MISC,149,0ed3eacdff35,2533,0,0,415,"[1.0, 16.0]",,0,0,[31],['MISC'],564.572831805467,415,0,0,1.0
67,12647,1,422,6.0,1.0,T4,104,c9e676ebc7ef,728,0,0,422,"[1.0, 6.0]",,0,0,[44],['T4'],528.8016668426899,422,0,0,1.0
68,40189,1,425,6.0,0.25,T4,9053,45bd92802aa9,56581,0,0,425,"[0.25, 6.0]",,0,0,[42],['T4'],9589.735723718477,425,0,0,1.0
70,38014,1,435,12.0,1.0,MISC,63,0ed3eacdff35,819,0,0,435,"[1.0, 12.0]",,0,0,[31],['MISC'],504.0458022007124,435,0,0,1.0
69,94454,1,435,6.0,0.25,MISC,18267,edc10645cc3f,114168,0,0,435,"[0.25, 6.0]",,0,0,[31],['MISC'],20278.86178021282,435,0,0,1.0
71,85568,1,438,6.0,1.0,MISC,41,0ed3eacdff35,287,0,0,438,"[1.0, 6.0]",,0,0,[31],['MISC'],479.35990900348327,438,0,0,1.0
73,93384,1,439,2.0,0.25,MISC,80,b2c52019b2c6,180,0,0,439,"[0.25, 2.0]",,0,0,[31],['MISC'],526.234137092458,439,0,0,1.0
72,14560,1,439,6.0,1.0,P100,4677,ebba56ec23b9,32739,0,0,439,"[1.0, 6.0]",,0,0,[17],['P100'],5555.073330784758,439,0,0,1.0
74,94609,1,441,6.0,0.25,MISC,728,766c6c1054bf,4550,0,0,441,"[0.25, 6.0]",,0,0,[45],['MISC'],1218.3592360200205,441,0,0,1.0
75,19991,1,450,3.0,0.5,MISC,136,e97f950dabda,476,0,0,450,"[0.5, 3.0]",,0,0,[31],['MISC'],586.0727783198279,450,0,0,1.0
76,12961,1,464,6.0,0.25,MISC,825,e4b1b6341597,5156,0,0,464,"[0.25, 6.0]",,0,0,[16],['MISC'],1305.5883617226677,464,0,0,1.0
77,55801,1,470,6.0,1.0,MISC,164,5f4cb64dc693,1148,0,0,470,"[1.0, 6.0]",,0,0,[22],['MISC'],647.9075246121664,470,0,0,1.0
78,88289,1,471,14.0,1.0,T4,42509,67f7bfa4e837,637635,0,0,471,"[1.0, 14.0]",,0,0,[47],['T4'],43183.72251542199,471,0,0,1.0
79,79555,1,473,6.0,0.1,MISC,6480,58540f191766,39528,0,0,473,"[0.1, 6.0]",,0,0,[35],['MISC'],7091.315743541149,473,0,0,1.0
80,20774,1,475,6.0,0.25,T4,294,d4d51aca8806,1837,0,0,475,"[0.25, 6.0]",,0,0,[38],['T4'],788.2711091987003,475,0,0,1.0
81,83601,1,476,6.0,0.25,MISC,244,05b25af4dd8b,1525,0,0,476,"[0.25, 6.0]",,0,0,[45],['MISC'],728.863692047145,476,0,0,1.0
82,10891,1,481,6.0,0.5,MISC,6680,8cfd63627f23,43420,0,0,481,"[0.5, 6.0]",,0,0,[31],['MISC'],7538.6511192074395,481,0,0,1.0
83,64260,1,483,6.0,1.0,T4,14,41f97a75a037,98,0,0,483,"[1.0, 6.0]",,0,0,[27],['T4'],497.141720578164,483,0,0,1.0
84,7083,1,484,6.0,0.25,T4,153,d4d51aca8806,956,0,0,484,"[0.25, 6.0]",,0,0,[38],['T4'],643.4302016355241,484,0,0,1.0
85,49811,1,484,0.5,1.0,T4,660,d4d51aca8806,990,0,0,484,"[1.0, 0.5]",,0,0,[44],['T4'],1170.026443828006,484,0,0,1.0
86,82711,1,486,6.0,1.0,MISC,28,354e3b81c515,196,0,0,486,"[1.0, 6.0]",,0,0,[35],['MISC'],516.7363295127092,486,0,0,1.0
87,99841,1,488,2.0,0.2,T4,101,49287aeb3803,222,0,0,488,"[0.2, 2.0]",,0,0,[42],['T4'],597.0363522282315,488,0,0,1.0
88,22519,1,489,6.0,0.25,MISC,8299,a8192d6b0ae9,51868,0,0,489,"[0.25, 6.0]",,0,0,[0],['MISC'],9310.731928454166,489,0,0,1.0
89,64752,1,491,6.0,0.5,T4,851,d4d51aca8806,5531,0,0,491,"[0.5, 6.0]",,0,0,[2],['T4'],1406.2044376825042,491,0,0,1.0
90,61628,1,492,10.0,0.5,T4,373,c4cbaac9966d,3916,0,0,492,"[0.5, 10.0]",,0,0,[49],['T4'],899.0413276241807,492,0,0,1.0
91,22659,1,499,6.0,0.25,T4,474,d4d51aca8806,2962,0,0,499,"[0.25, 6.0]",,0,0,[42],['T4'],987.9134069897652,499,0,0,1.0
92,72922,1,509,6.0,0.25,MISC,890,a4b58e9de9c6,5562,0,0,509,"[0.25, 6.0]",,0,0,[31],['MISC'],1433.8637885223752,509,0,0,1.0
93,78034,1,513,6.0,0.5,MISC,28174,edc10645cc3f,183131,0,0,513,"[0.5, 6.0]",,0,0,[31],['MISC'],30326.30842029854,513,0,0,1.0
94,72506,1,515,3.0,1.0,T4,66247,b6cab5628423,264988,0,0,515,"[1.0, 3.0]",,0,0,[49],['T4'],67326.26405806062,515,0,0,1.0
95,2707,1,517,10.0,0.5,T4,370,c4cbaac9966d,3885,0,0,517,"[0.5, 10.0]",,0,0,[26],['T4'],902.1189353163386,517,0,0,1.0
96,18480,1,522,6.0,0.25,MISC,65,ebba56ec23b9,406,0,0,522,"[0.25, 6.0]",,0,0,[35],['MISC'],587.0319709525678,522,0,0,1.0
97,61372,1,523,6.0,2.0,MISC,170,f14128db0160,1360,0,0,523,"[2.0, 6.0]",,0,0,[16],['MISC'],701.3531302611257,523,0,0,1.0
98,20393,1,525,16.0,1.0,T4,65,0ed3eacdff35,1105,0,0,525,"[1.0, 16.0]",,0,0,[47],['T4'],596.0499596780692,525,0,0,1.0
99,80865,1,528,6.0,1.0,T4,2337,007d78e326bc,16359,0,0,528,"[1.0, 6.0]",,0,0,[48],['T4'],2925.4595632494697,528,0,0,1.0
100,55699,1,532,4.0,0.5,MISC,2712,6fb93540c8aa,12204,0,0,532,"[0.5, 4.0]",,0,0,[31],['MISC'],3322.7789194106285,532,0,0,1.0
101,57566,1,538,6.0,1.0,MISC,773,5b1345f03aa1,5411,0,0,538,"[1.0, 6.0]",,0,0,[31],['MISC'],1370.26225047675,538,0,0,1.0
102,88812,1,539,18.0,1.0,MISC,1367,edc10645cc3f,25973,0,0,539,"[1.0, 18.0]",,0,0,[16],['MISC'],2035.0191336316843,539,0,0,1.0
103,48762,1,546,6.0,1.0,MISC,150,0ed3eacdff35,1050,0,0,546,"[1.0, 6.0]",,0,0,[45],['MISC'],701.5919230422654,546,0,0,1.0
104,55776,1,551,6.0,1.0,MISC,256,035b9488e79a,1792,0,0,551,"[1.0, 6.0]",,0,0,[35],['MISC'],819.0278350161045,551,0,0,1.0
105,62493,1,567,6.0,0.5,MISC,102,58540f191766,663,0,0,567,"[0.5, 6.0]",,0,0,[31],['MISC'],676.6664941519913,567,0,0,1.0
106,99647,1,572,6.0,0.25,MISC,41,3adaf1e5a896,256,0,0,572,"[0.25, 6.0]",,0,0,[31],['MISC'],616.9240737167174,572,0,0,1.0
107,48289,1,582,6.0,0.25,MISC,41700,de69ddc1064e,260625,0,0,582,"[0.25, 6.0]",,0,0,[31],['MISC'],44544.24933862462,582,0,0,1.0
108,64241,1,592,8.0,1.0,T4,64,b13fd7656207,576,0,0,592,"[1.0, 8.0]",,0,0,[18],['T4'],660.6382913481987,592,0,0,1.0
109,32556,1,596,6.0,1.0,T4,386,d4d51aca8806,2702,0,0,596,"[1.0, 6.0]",,0,0,[27],['T4'],1011.6834761752341,596,0,0,1.0
110,9952,1,596,6.0,1.0,MISC,1433,84d246e538dc,10031,0,0,596,"[1.0, 6.0]",,0,0,[31],['MISC'],2098.980948060968,596,0,0,1.0
111,25681,1,597,6.0,0.25,MISC,84,05b25af4dd8b,525,0,0,597,"[0.25, 6.0]",,0,0,[7],['MISC'],686.0389705619851,597,0,0,1.0
112,34510,1,599,10.0,0.5,T4,994,c4cbaac9966d,10437,0,0,599,"[0.5, 10.0]",,0,0,[26],['T4'],1689.400492514328,599,0,0,1.0
113,99243,1,601,6.0,0.5,MISC,55918,de69ddc1064e,363467,0,0,601,"[0.5, 6.0]",,0,0,[45],['MISC'],61682.57669734376,601,0,0,1.0
114,95280,1,607,6.0,1.0,T4,63,0ed3eacdff35,441,0,0,607,"[1.0, 6.0]",,0,0,[44],['T4'],675.4045358460883,607,0,0,1.0
116,42125,1,609,6.0,0.5,MISC,124,58540f191766,806,0,0,609,"[0.5, 6.0]",,0,0,[3],['MISC'],742.5578948507598,609,0,0,1.0
115,32412,1,609,6.0,0.5,MISC,2837,58540f191766,18440,0,0,609,"[0.5, 6.0]",,0,0,[35],['MISC'],3641.5866420273296,609,0,0,1.0
117,27662,1,610,6.0,1.0,T4,55,3b586f5d712e,385,0,0,610,"[1.0, 6.0]",,0,0,[48],['T4'],666.172337433634,610,0,0,1.0
118,20574,1,613,6.0,0.25,T4,334,d4d51aca8806,2087,0,0,613,"[0.25, 6.0]",,0,0,[42],['T4'],970.8700292170633,613,0,0,1.0
120,51794,1,619,6.0,4.0,MISC,7587,c42e2bccaaa0,75870,0,0,619,"[4.0, 6.0]",,0,0,[35],['MISC'],8699.970444116636,619,0,0,1.0
119,50533,1,619,6.0,0.5,MISC,58447,de69ddc1064e,379905,0,0,619,"[0.5, 6.0]",,0,0,[35],['MISC'],63532.72827724231,619,0,0,1.0
121,81263,1,623,6.0,0.5,T4,321,d4d51aca8806,2086,0,0,623,"[0.5, 6.0]",,0,0,[47],['T4'],965.8988226713368,623,0,0,1.0
122,26805,1,625,6.0,0.1,MISC,3084,58540f191766,18812,0,0,625,"[0.1, 6.0]",,0,0,[31],['MISC'],3772.6053688651723,625,0,0,1.0
123,52487,1,639,6.0,1.0,T4,236,c5307d7cd0cc,1652,0,0,639,"[1.0, 6.0]",,0,0,[4],['T4'],890.7236926368669,639,0,0,1.0
124,42097,1,652,6.0,0.25,T4,55071,d4d51aca8806,344193,0,0,652,"[0.25, 6.0]",,0,0,[38],['T4'],60653.72644741588,652,0,0,1.0
125,90854,1,663,6.0,1.0,MISC,186,0ee793d049c5,1302,0,0,663,"[1.0, 6.0]",,0,0,[35],['MISC'],851.644209501366,663,0,0,1.0
126,91301,1,666,6.0,0.1,MISC,13176,58540f191766,80373,0,0,666,"[0.1, 6.0]",,0,0,[35],['MISC'],15027.146100205646,666,0,0,1.0
127,27762,1,669,6.0,0.25,MISC,213,b659dea714f8,1331,0,0,669,"[0.25, 6.0]",,0,0,[31],['MISC'],882.2865003533622,669,0,0,1.0
128,33665,1,670,6.0,0.5,T4,396,d4d51aca8806,2574,0,0,670,"[0.5, 6.0]",,0,0,[26],['T4'],1091.373434284635,670,0,0,1.0
130,38855,1,674,6.0,0.25,MISC,4035,0d272edd1705,25218,0,0,674,"[0.25, 6.0]",,0,0,[35],['MISC'],5061.398791605352,674,0,0,1.0
129,38202,1,674,18.0,1.0,MISC,16853,c2a3a3121170,320207,0,0,674,"[1.0, 18.0]",,0,0,[7],['MISC'],17702.09831333778,674,0,0,1.0
131,4318,1,680,6.0,0.25,MISC,542,2cbd33b08024,3387,0,0,680,"[0.25, 6.0]",,0,0,[35],['MISC'],1222.5140165719922,680,0,0,1.0
132,22932,1,683,6.0,1.0,MISC,55,354e3b81c515,385,0,0,683,"[1.0, 6.0]",,0,0,[45],['MISC'],739.4249653649222,683,0,0,1.0
133,72655,1,690,18.0,1.0,MISC,4584,58540f191766,87096,0,0,690,"[1.0, 18.0]",,0,0,[45],['MISC'],5344.37339957373,690,0,0,1.0
135,84154,1,693,18.0,1.0,V100,2432,58540f191766,46208,0,0,693,"[1.0, 18.0]",,0,0,[40],['V100'],3305.924007300392,693,0,0,1.0
134,33693,1,693,0.5,1.0,T4,4353,d4d51aca8806,6529,0,0,693,"[1.0, 0.5]",,0,0,[44],['T4'],5381.827624782914,693,0,0,1.0
136,42369,1,703,6.0,1.0,MISC,1128,e3a230efa5eb,7896,0,0,703,"[1.0, 6.0]",,0,0,[45],['MISC'],1866.267264397866,703,0,0,1.0
137,25230,1,740,6.0,1.0,MISC,5221,ebba56ec23b9,36547,0,0,740,"[1.0, 6.0]",,0,0,[45],['MISC'],6008.641901973319,740,0,0,1.0
138,40822,1,745,6.0,1.0,MISC,23452,a1242c3fa680,164164,0,0,745,"[1.0, 6.0]",,0,0,[45],['MISC'],25280.488368060975,745,0,0,1.0
139,53754,1,753,6.0,0.25,MISC,942,a4b58e9de9c6,5887,0,0,753,"[0.25, 6.0]",,0,0,[45],['MISC'],1754.9808506356985,753,0,0,1.0
140,28069,1,767,6.0,1.0,T4,226,c5307d7cd0cc,1582,0,0,767,"[1.0, 6.0]",,0,0,[30],['T4'],994.563767775067,767,0,0,1.0
141,65863,1,774,6.0,1.0,T4,275,d4d51aca8806,1925,0,0,774,"[1.0, 6.0]",,0,0,[48],['T4'],1051.7126809807078,774,0,0,1.0
142,15794,1,776,6.0,0.25,T4,36,4d95fa282778,225,0,0,776,"[0.25, 6.0]",,0,0,[38],['T4'],813.5699637422942,776,0,0,1.0
143,43799,1,777,6.0,0.5,MISC,1048,58540f191766,6812,0,0,777,"[0.5, 6.0]",,0,0,[45],['MISC'],1848.0330656115518,777,0,0,1.0
144,91344,1,782,6.0,0.1,MISC,41529,58540f191766,253326,0,0,782,"[0.1, 6.0]",,0,0,[45],['MISC'],42693.62328495593,782,0,0,1.0
145,98850,1,783,6.0,0.25,MISC,53,0be70ae34f4c,331,0,0,783,"[0.25, 6.0]",,0,0,[22],['MISC'],839.3294146266703,783,0,0,1.0
146,58459,1,785,6.0,0.25,T4,598,aaea7d552f1f,3737,0,0,785,"[0.25, 6.0]",,0,0,[4],['T4'],1399.9083591870055,785,0,0,1.0
147,83617,1,790,6.0,0.5,MISC,6626,58540f191766,43069,0,0,790,"[0.5, 6.0]",,0,0,[22],['MISC'],7614.118036862667,790,0,0,1.0
148,70821,1,794,6.0,0.25,MISC,31,05b25af4dd8b,193,0,0,794,"[0.25, 6.0]",,0,0,[7],['MISC'],825.8923581150058,794,0,0,1.0
149,30934,1,798,6.0,1.0,T4,64,41f97a75a037,448,0,0,798,"[1.0, 6.0]",,0,0,[18],['T4'],866.5476471346383,798,0,0,1.0
150,7837,1,812,6.0,0.25,MISC,3478,de69ddc1064e,21737,0,0,812,"[0.25, 6.0]",,0,0,[35],['MISC'],4465.376758259628,812,0,0,1.0
151,10931,1,814,6.0,0.25,MISC,84,05b25af4dd8b,525,0,0,814,"[0.25, 6.0]",,0,0,[35],['MISC'],905.4494784541492,814,0,0,1.0
152,43417,1,819,6.0,0.25,MISC,295,05b25af4dd8b,1843,0,0,819,"[0.25, 6.0]",,0,0,[35],['MISC'],1119.5466768073643,819,0,0,1.0
153,72955,1,820,6.0,0.25,MISC,187,05b25af4dd8b,1168,0,0,820,"[0.25, 6.0]",,0,0,[35],['MISC'],1009.8984797397004,820,0,0,1.0
154,31026,1,830,1.0,0.01,MISC,26,b478b7e54703,26,0,0,830,"[0.01, 1.0]",,0,0,[35],['MISC'],856.255859129829,830,0,0,1.0
155,12918,1,833,6.0,0.25,T4,1619,d4d51aca8806,10118,0,0,833,"[0.25, 6.0]",,0,0,[38],['T4'],2516.546765436725,833,0,0,1.0
156,25548,1,834,6.0,0.25,T4,466,bbd5a1434ac7,2912,0,0,834,"[0.25, 6.0]",,0,0,[6],['T4'],1336.2747229721606,834,0,0,1.0
157,78803,1,840,6.0,1.0,T4,687,7dd1a2bf0795,4809,0,0,840,"[1.0, 6.0]",,0,0,[42],['T4'],1565.1009325544296,840,0,0,1.0
158,73074,1,852,6.0,1.0,MISC,8497,5b1345f03aa1,59479,0,0,852,"[1.0, 6.0]",,0,0,[35],['MISC'],9837.506537091562,852,0,0,1.0
159,33677,1,866,6.0,0.5,T4,316,d4d51aca8806,2054,0,0,866,"[0.5, 6.0]",,0,0,[26],['T4'],1182.2281845179773,866,0,0,1.0
160,46483,1,866,6.0,1.0,MISC,396,7b76597f4283,2772,0,0,866,"[1.0, 6.0]",,0,0,[3],['MISC'],1299.2150301593406,866,0,0,1.0
161,12361,1,873,6.0,0.25,T4,1146,379273b37fde,7162,0,0,873,"[0.25, 6.0]",,0,0,[27],['T4'],2130.9501443243807,873,0,0,1.0
162,42294,1,881,6.0,0.5,MISC,631,58540f191766,4101,0,0,881,"[0.5, 6.0]",,0,0,[22],['MISC'],1569.417132577325,881,0,0,1.0
