,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
35,28506,1,4,12.0,1.0,MISC,307,0ed3eacdff35,3991,0,0,4,"[1.0, 12.0]",,0,0,4,"[40, 40, 40, 40]","['V100', 'V100', 'V100', 'V100']",330.2992418444794
36,30608,1,4,6.0,1.0,MISC,1427,58540f191766,9989,0,0,4,"[1.0, 6.0]",,0,0,4,"[40, 40, 40, 40, 40, 31, 31, 31, 31, 31]","['V100', 'V100', 'V100', 'V100', 'V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",1557.3539644305824
37,32116,1,4,10.0,0.5,T4,842,c4cbaac9966d,8841,0,0,4,"[0.5, 10.0]",,0,0,4,"[5, 38]","['T4', 'T4']",876.4496692032595
38,32266,1,4,6.0,1.0,MISC,2206,de69ddc1064e,15442,0,0,4,"[1.0, 6.0]",,0,0,4,"[35, 35, 35, 40, 35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'V100', 'MISC', 'MISC', 'MISC', 'MISC']",2252.418863010619
39,32505,1,4,6.0,0.25,MISC,21251,de69ddc1064e,132818,0,0,4,"[0.25, 6.0]",,0,0,4,"[31, 31, 31, 40, 31, 31]","['MISC', 'MISC', 'MISC', 'V100', 'MISC', 'MISC']",21402.81164676533
40,32686,1,5,6.0,1.0,MISC,1138,7b76597f4283,7966,0,0,5,"[1.0, 6.0]",,0,0,5,"[35, 35]","['MISC', 'MISC']",1218.2517656530056
41,35218,1,5,6.0,1.0,MISC,34,0ed3eacdff35,238,0,0,5,"[1.0, 6.0]",,0,0,5,"[45, 45, 35, 35, 35, 35, 16, 16, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",41.62843235868155
42,37326,1,5,0.2,0.05,MISC,37497,58540f191766,9374,0,0,5,"[0.05, 0.2]",,0,0,5,"[0, 0, 0, 0, 0, 0, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",41196.285136021645
43,38067,1,5,18.0,1.0,MISC,11545,c2a3a3121170,219355,0,0,5,"[1.0, 18.0]",,0,0,5,"[35, 35, 35, 35, 35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",12537.464308911987
44,42113,1,5,6.0,0.5,MISC,100,58540f191766,650,0,0,5,"[0.5, 6.0]",,0,0,5,"[31, 31, 35, 35, 40, 35, 35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC', 'V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",113.66483666755269
45,43895,1,5,6.0,1.0,T4,24,1480b75a8c96,168,0,0,5,"[1.0, 6.0]",,0,0,5,"[26, 47, 47, 14, 19, 5, 38, 19, 6, 28]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",29.912302940093998
46,46188,1,5,18.0,1.0,MISC,16,262fbc8b0c98,304,0,0,5,"[1.0, 18.0]",,0,0,5,"[6, 35, 35, 35, 35, 8, 45, 45, 45, 45]","['T4', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",21.725456483789497
47,46755,1,5,6.0,1.0,MISC,30,0ed3eacdff35,210,0,0,5,"[1.0, 6.0]",,0,0,5,"[3, 35, 35, 35, 35, 23]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'P100']",37.50233127992225
48,48331,1,5,6.0,0.25,MISC,1835,edc10645cc3f,11468,0,0,5,"[0.25, 6.0]",,0,0,5,"[35, 35]","['MISC', 'MISC']",1869.8470268281417
49,48820,1,5,6.0,1.0,MISC,8096,5b1345f03aa1,56672,0,0,5,"[1.0, 6.0]",,0,0,5,"[35, 35, 35, 35, 35, 35, 16, 16, 16, 16]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",8388.6271589042
50,51871,1,6,6.0,1.0,MISC,18,354e3b81c515,126,0,0,6,"[1.0, 6.0]",,0,0,6,"[35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC']",25.20631531387985
51,51997,1,6,10.0,0.5,T4,483,c4cbaac9966d,5071,0,0,6,"[0.5, 10.0]",,0,0,6,"[28, 28, 5, 6]","['T4', 'T4', 'T4', 'T4']",522.8979211400481
52,56057,1,6,6.0,0.5,MISC,2331,58540f191766,15151,0,0,6,"[0.5, 6.0]",,0,0,6,"[16, 16, 35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",2496.3349608365975
53,58316,1,6,4.0,0.25,MISC,1415,b3bfe9b79bb5,6013,0,0,6,"[0.25, 4.0]",,0,0,6,"[3, 3, 16, 16, 16, 35, 45, 45]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",1431.1034551053647
54,58738,1,6,6.0,1.0,MISC,41,42aa9724a88c,287,0,0,6,"[1.0, 6.0]",,0,0,6,"[16, 16, 16, 16, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",49.60341098160795
55,59609,1,6,18.0,1.0,MISC,12103,c2a3a3121170,229957,0,0,6,"[1.0, 18.0]",,0,0,6,"[16, 16]","['MISC', 'MISC']",12755.469493169057
56,60577,1,6,6.0,1.0,MISC,124,3f5d4699c3a6,868,0,0,6,"[1.0, 6.0]",,0,0,6,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",133.0356554718777
57,61192,1,6,6.0,1.0,MISC,32,354e3b81c515,224,0,0,6,"[1.0, 6.0]",,0,0,6,"[45, 45, 45, 16, 16, 16, 16, 35]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",39.47923267792357
58,61876,1,6,6.0,1.0,T4,246,c5307d7cd0cc,1722,0,0,6,"[1.0, 6.0]",,0,0,6,"[26, 42]","['T4', 'T4']",258.64071653889323
59,62041,1,6,6.0,0.25,MISC,13838,de69ddc1064e,86487,0,0,6,"[0.25, 6.0]",,0,0,6,"[16, 16, 16, 16, 45, 45]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",15124.556314359841
60,62644,1,7,6.0,1.0,T4,55,41f97a75a037,385,0,0,7,"[1.0, 6.0]",,0,0,7,"[42, 42, 5, 19, 26, 26, 6, 6]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",65.78489077138323
61,63216,1,7,32.0,8.0,V100,38672,fd686fcc9dc1,1546880,0,0,7,"[8.0, 32.0]",,0,0,7,"[21, 21, 21, 21, 5, 23, 19, 1]","['V100', 'V100', 'V100', 'V100', 'T4', 'P100', 'T4', 'P100']",39528.29580077782
62,63390,1,7,6.0,1.0,T4,325,1480b75a8c96,2275,0,0,7,"[1.0, 6.0]",,0,0,7,"[19, 26, 5, 47]","['T4', 'T4', 'T4', 'T4']",342.53918886849794
63,63696,1,7,6.0,0.2,MISC,11087,b2c52019b2c6,68739,0,0,7,"[0.2, 6.0]",,0,0,7,"[21, 21, 21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100']",11945.829263476662
64,65384,1,7,6.0,0.25,T4,936,d4d51aca8806,5850,0,0,7,"[0.25, 6.0]",,0,0,7,"[14, 6, 47, 47, 48, 42, 28, 19]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",948.2357918906131
65,68827,1,7,18.0,1.0,T4,940,15241d0454ee,17860,0,0,7,"[1.0, 18.0]",,0,0,7,"[48, 38, 38, 42, 28, 19]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",1024.24944383664
66,69121,1,7,8.0,0.5,T4,77,0a91baf066f2,654,0,0,7,"[0.5, 8.0]",,0,0,7,"[14, 4, 44, 42, 19, 26]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",90.19885266593835
67,69292,1,7,6.0,0.25,MISC,47,b3bfe9b79bb5,293,0,0,7,"[0.25, 6.0]",,0,0,7,"[21, 21, 21, 21, 21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100']",55.88547449900494
68,70407,1,7,6.0,0.25,MISC,862,edc10645cc3f,5387,0,0,7,"[0.25, 6.0]",,0,0,7,"[31, 21, 21, 21, 21, 16]","['MISC', 'V100', 'V100', 'V100', 'V100', 'MISC']",874.7054577692354
69,70663,1,7,18.0,1.0,MISC,10716,c2a3a3121170,203604,0,0,7,"[1.0, 18.0]",,0,0,7,"[21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100']",11701.51667067723
70,75853,1,8,6.0,0.5,MISC,174,edc10645cc3f,1131,0,0,8,"[0.5, 6.0]",,0,0,8,"[21, 21, 21, 21, 21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100']",191.86893289572595
71,75996,1,8,18.0,1.0,MISC,75,0db4ac3f62ed,1425,0,0,8,"[1.0, 18.0]",,0,0,8,"[16, 16, 16, 16, 16, 16, 21, 21]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'V100', 'V100']",88.38435703039232
72,76815,1,8,6.0,0.5,MISC,428,58540f191766,2782,0,0,8,"[0.5, 6.0]",,0,0,8,"[18, 16, 21, 16, 16, 31, 31, 31]","['T4', 'MISC', 'V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",445.10041608551717
73,77176,1,8,6.0,0.05,MISC,23,58540f191766,139,0,0,8,"[0.05, 6.0]",,0,0,8,"[16, 16, 21, 21, 21, 16]","['MISC', 'MISC', 'V100', 'V100', 'V100', 'MISC']",32.148231896832236
74,77599,1,8,6.0,0.25,T4,325,d4d51aca8806,2031,0,0,8,"[0.25, 6.0]",,0,0,8,"[38, 38, 38, 5, 6, 19, 26, 26]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",361.75220250131787
75,77765,1,8,2.0,1.0,MISC,3742,e1f31cb9acd7,11226,0,0,8,"[1.0, 2.0]",,0,0,8,"[0, 16, 16, 16]","['MISC', 'MISC', 'MISC', 'MISC']",3990.555169828999
76,78034,1,8,6.0,0.5,MISC,28174,edc10645cc3f,183131,0,0,8,"[0.5, 6.0]",,0,0,8,"[16, 16]","['MISC', 'MISC']",28584.526418911464
77,78269,1,8,6.0,0.05,MISC,24,58540f191766,145,0,0,8,"[0.05, 6.0]",,0,0,8,"[16, 16, 35, 16, 21, 16, 45, 45, 45, 40]","['MISC', 'MISC', 'MISC', 'MISC', 'V100', 'MISC', 'MISC', 'MISC', 'MISC', 'V100']",32.335112766861215
78,78971,1,8,6.0,1.0,T4,54,7dd1a2bf0795,378,0,0,8,"[1.0, 6.0]",,0,0,8,"[19, 42, 38, 28, 28, 26]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",66.02294050329468
79,78978,1,8,6.0,0.1,MISC,31,58540f191766,189,0,0,8,"[0.1, 6.0]",,0,0,8,"[16, 16]","['MISC', 'MISC']",40.6708295979686
80,80899,1,9,6.0,0.5,MISC,613,58540f191766,3984,0,0,9,"[0.5, 6.0]",,0,0,9,"[16, 16]","['MISC', 'MISC']",667.7919466542834
81,82080,1,9,6.0,1.0,MISC,16788,58540f191766,117516,0,0,9,"[1.0, 6.0]",,0,0,9,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",17516.25470926214
82,84039,1,9,6.0,1.0,MISC,193,58540f191766,1351,0,0,9,"[1.0, 6.0]",,0,0,9,"[31, 31, 31, 31, 16, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",213.26218545145116
83,86237,1,9,6.0,1.0,MISC,380,18febf35d3a1,2660,0,0,9,"[1.0, 6.0]",,0,0,9,"[31, 16, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",402.7558648611172
84,86684,1,9,16.0,1.0,MISC,219,18febf35d3a1,3723,0,0,9,"[1.0, 16.0]",,0,0,9,"[31, 31, 31, 31, 31, 31, 22, 22, 22, 22]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",249.84143453796264
85,89441,1,9,6.0,1.0,MISC,40,5b1345f03aa1,280,0,0,9,"[1.0, 6.0]",,0,0,9,"[31, 31]","['MISC', 'MISC']",49.55332697956342
86,90230,1,9,6.0,0.25,MISC,4874,bc44a9a328f8,30462,0,0,9,"[0.25, 6.0]",,0,0,9,"[31, 31, 31, 31, 31, 16, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",5123.539617925206
87,91842,1,9,6.0,0.25,MISC,44,7203aa95a9af,275,0,0,9,"[0.25, 6.0]",,0,0,9,"[31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC']",56.325441493148446
88,93781,1,9,6.0,1.0,MISC,726,5b1345f03aa1,5082,0,0,9,"[1.0, 6.0]",,0,0,9,"[31, 31, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",797.5160712418
89,93859,1,9,6.0,0.25,MISC,20020,de69ddc1064e,125125,0,0,9,"[0.25, 6.0]",,0,0,9,"[45, 45, 45, 31]","['MISC', 'MISC', 'MISC', 'MISC']",20334.98832133522
90,95373,1,10,6.0,0.5,T4,216,d4d51aca8806,1404,0,0,10,"[0.5, 6.0]",,0,0,10,"[47, 47, 28, 26]","['T4', 'T4', 'T4', 'T4']",229.45561123720492
91,95871,1,10,6.0,1.0,T4,35,29380421d3fc,245,0,0,10,"[1.0, 6.0]",,0,0,10,"[14, 14]","['T4', 'T4']",47.381684247237146
92,96107,1,10,10.0,2.0,MISC,337,4c1db11dd93b,4044,0,0,10,"[2.0, 10.0]",,0,0,10,"[31, 45]","['MISC', 'MISC']",367.0989843356675
93,96957,1,10,6.0,0.5,MISC,88,05b25af4dd8b,572,0,0,10,"[0.5, 6.0]",,0,0,10,"[45, 31]","['MISC', 'MISC']",101.3859523427356
94,97249,1,10,6.0,1.0,V100,1109,18febf35d3a1,7763,0,0,10,"[1.0, 6.0]",,0,0,10,"[4, 42, 1, 32, 32, 32, 32, 14]","['T4', 'T4', 'P100', 'V100', 'V100', 'V100', 'V100', 'T4']",1185.0840267052492
95,97316,1,10,6.0,1.0,V100,8347,a8192d6b0ae9,58429,0,0,10,"[1.0, 6.0]",,0,0,10,"[14, 32, 32, 32, 32, 5, 15, 15, 15, 15]","['T4', 'V100', 'V100', 'V100', 'V100', 'T4', 'P100', 'P100', 'P100', 'P100']",8747.68124133387
96,98081,1,10,6.0,1.0,V100,384,a8192d6b0ae9,2688,0,0,10,"[1.0, 6.0]",,0,0,10,"[32, 32]","['V100', 'V100']",403.65430220730167
97,98369,1,10,6.0,0.5,MISC,3944,58540f191766,25636,0,0,10,"[0.5, 6.0]",,0,0,10,"[31, 31, 31, 31, 31, 45, 32, 32, 32, 32]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'V100', 'V100', 'V100', 'V100']",4172.192293467309
98,98857,1,10,6.0,0.25,MISC,29,05b25af4dd8b,181,0,0,10,"[0.25, 6.0]",,0,0,10,"[45, 45, 45, 31]","['MISC', 'MISC', 'MISC', 'MISC']",41.73304949800145
99,99707,1,10,6.0,1.0,T4,417,85ce309e5a91,2919,0,0,10,"[1.0, 6.0]",,0,0,10,"[42, 5]","['T4', 'T4']",455.36781820769687
