,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
78,72813,1,8,6.0,1.0,T4,237,29380421d3fc,1659,0,0,8,"[1.0, 6.0]",,0,0,8,"[6, 47, 4, 4, 2, 38, 38, 38, 38, 19]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",262.65623887557103
72,65639,1,8,4.0,1.0,MISC,271,669fba973167,1355,0,0,8,"[1.0, 4.0]",,0,0,8,"[7, 7, 7, 7, 7, 7, 7, 7, 40, 40]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'V100', 'V100']",284.76217934386716
71,65150,1,8,3.0,0.25,MISC,769,e6aa18ac83e5,2499,0,0,8,"[0.25, 3.0]",,0,0,8,"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",832.2076074182892
79,73689,1,8,2.0,0.2,MISC,1878,3a7b31330ae3,4131,0,0,8,"[0.2, 2.0]",,0,0,8,"[22, 22, 22, 22, 22, 22]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",1987.2199349995171
77,72760,1,8,6.0,0.25,MISC,2419,e4b1b6341597,15118,0,0,8,"[0.25, 6.0]",,0,0,8,"[8, 8, 8, 8]","['MISC', 'MISC', 'MISC', 'MISC']",2460.7765742932197
74,66740,1,8,6.0,0.25,MISC,5680,edc10645cc3f,35500,0,0,8,"[0.25, 6.0]",,0,0,8,"[8, 8, 8, 8, 8, 8, 8, 8]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",6190.500031407647
81,75142,1,9,6.0,0.25,MISC,30,05b25af4dd8b,187,0,0,9,"[0.25, 6.0]",,0,0,9,"[31, 31, 31, 31, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",40.285301481883735
87,82757,1,9,6.0,0.5,MISC,211,5b1345f03aa1,1371,0,0,9,"[0.5, 6.0]",,0,0,9,"[31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC']",235.94700352396185
80,74305,1,9,6.0,1.0,T4,267,c5307d7cd0cc,1869,0,0,9,"[1.0, 6.0]",,0,0,9,"[12, 5, 5, 5, 5, 5]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",295.94526877111525
84,78831,1,9,0.1,0.1,MISC,552,58540f191766,110,0,0,9,"[0.1, 0.1]",,0,0,9,"[10, 10, 10, 10, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",616.0523829450018
89,86021,1,9,12.0,0.1,MISC,1084,58540f191766,13116,0,0,9,"[0.1, 12.0]",,0,0,9,"[10, 10]","['MISC', 'MISC']",1109.5679990173514
85,80241,1,9,10.0,1.0,MISC,2994,1e1f655c6427,32934,0,0,9,"[1.0, 10.0]",,0,0,9,"[3, 35, 16, 16, 16, 16, 16, 16]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",3044.4165244203223
82,76427,1,9,6.0,0.25,T4,11766,bbd5a1434ac7,73537,0,0,9,"[0.25, 6.0]",,0,0,9,"[2, 2, 2, 2, 2, 2, 2, 2, 48, 48]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",12461.584839491059
88,85117,1,9,18.0,1.0,P100,13461,c2a3a3121170,255759,0,0,9,"[1.0, 18.0]",,0,0,9,"[25, 25, 25, 25, 25, 25, 36, 13, 43, 13]","['P100', 'P100', 'P100', 'P100', 'P100', 'P100', 'P100', 'P100', 'P100', 'P100']",14629.1306267023
83,78417,1,9,16.0,1.0,MISC,33281,06ed49c96a51,565777,0,0,9,"[1.0, 16.0]",,0,0,9,"[31, 35, 35, 35, 35, 35, 35, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",34494.760364323265
86,82655,1,9,6.0,1.0,MISC,212544,442acb263bf0,1487808,0,0,9,"[1.0, 6.0]",,0,0,9,"[10, 10, 40, 40, 40, 40, 40, 40]","['MISC', 'MISC', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100']",223042.38296107817
94,92150,1,10,6.0,1.0,MISC,70,42aa9724a88c,490,0,0,10,"[1.0, 6.0]",,0,0,10,"[40, 0, 0, 0, 0, 0, 0, 10]","['V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",84.1712189985279
93,89740,1,10,6.0,1.0,MISC,75,a8192d6b0ae9,525,0,0,10,"[1.0, 6.0]",,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",87.88575483755876
90,87196,1,10,18.0,1.0,MISC,94,0db4ac3f62ed,1786,0,0,10,"[1.0, 18.0]",,0,0,10,"[22, 22, 22, 22, 22, 22]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",105.50383081619103
96,92464,1,10,6.0,0.25,MISC,119,5b1345f03aa1,743,0,0,10,"[0.25, 6.0]",,0,0,10,"[21, 21, 21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100']",131.99182802778358
92,88463,1,10,6.0,1.0,T4,277,c5307d7cd0cc,1939,0,0,10,"[1.0, 6.0]",,0,0,10,"[12, 42, 26, 27, 26, 19, 19, 19]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",303.5205301512757
95,92281,1,10,6.0,1.0,MISC,289,18febf35d3a1,2023,0,0,10,"[1.0, 6.0]",,0,0,10,"[10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC']",312.5266417569772
99,98757,1,10,6.0,1.0,MISC,301,58540f191766,2107,0,0,10,"[1.0, 6.0]",,0,0,10,"[10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC']",331.4765306487212
98,93802,1,10,6.0,1.0,MISC,788,5b1345f03aa1,5516,0,0,10,"[1.0, 6.0]",,0,0,10,"[21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100']",872.263551876729
97,93440,1,10,6.0,0.1,MISC,4035,58540f191766,24613,0,0,10,"[0.1, 6.0]",,0,0,10,"[40, 40, 21, 21, 21, 21, 21, 21, 3, 3]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'MISC', 'MISC']",4268.226649122868
91,88134,1,10,6.0,0.3,MISC,14152,d791bf56f283,89157,0,0,10,"[0.3, 6.0]",,0,0,10,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",15125.017013340002
